fold,max_depth,max_features,min_samples_split,min_samples_leaf,bootstrap,f1
5,,sqrt,5,2,True,0.7703501561573365
5,,sqrt,10,2,True,0.7697551563833873
5,,sqrt,2,5,True,0.7603640231671902
5,,sqrt,5,5,True,0.7603640231671902
5,,sqrt,10,5,True,0.7603640231671902
5,,sqrt,2,10,True,0.704482323994216
5,,sqrt,5,10,True,0.704482323994216
5,,sqrt,10,10,True,0.704482323994216
5,,log2,2,1,True,0.6607688092051738
5,,log2,5,1,True,0.639154662124121
5,,log2,10,1,True,0.6370874467247376
5,,log2,2,2,True,0.6228828375957308
5,,log2,5,2,True,0.6524560492356013
5,,log2,10,2,True,0.616054903994337
5,,log2,2,5,True,0.6279665053179736
5,,log2,5,5,True,0.6279665053179736
5,,log2,10,5,True,0.6279665053179736
5,,log2,2,10,True,0.5158399684270953
5,,log2,5,10,True,0.5158399684270953
5,,log2,10,10,True,0.5158399684270953
5,,0.1,2,1,True,0.7852189214442247
5,,0.1,5,1,True,0.7867734768381723
5,,0.1,10,1,True,0.7999073398914422
5,,0.1,2,2,True,0.785567142802525
5,,0.1,5,2,True,0.8097579668253727
5,,0.1,10,2,True,0.8032237314560934
5,,0.1,2,5,True,0.7707815882067969
5,,0.1,5,5,True,0.7707815882067969
5,,0.1,10,5,True,0.7707815882067969
5,,0.1,2,10,True,0.7215656583372022
5,,0.1,5,10,True,0.7215656583372022
5,,0.1,10,10,True,0.7215656583372022
5,,0.25,2,1,True,0.8483130561583699
5,,0.25,5,1,True,0.83828087804596
5,,0.25,10,1,True,0.8358739672436831
5,,0.25,2,2,True,0.8353814664453431
5,,0.25,5,2,True,0.8521956732122478
5,,0.25,10,2,True,0.8144572572211969
5,,0.25,2,5,True,0.8228149378015589
5,,0.25,5,5,True,0.8228149378015589
5,,0.25,10,5,True,0.8228149378015589
5,,0.25,2,10,True,0.7910572109340328
5,,0.25,5,10,True,0.7910572109340328
5,,0.25,10,10,True,0.7910572109340328
5,,0.5,2,1,True,0.8443499512367687
5,,0.5,5,1,True,0.8481407669878012
5,,0.5,10,1,True,0.8377555786100205
5,,0.5,2,2,True,0.8454708450893434
5,,0.5,5,2,True,0.8426638011121049
5,,0.5,10,2,True,0.8467972027026374
5,,0.5,2,5,True,0.8482797496985383
5,,0.5,5,5,True,0.8482797496985383
5,,0.5,10,5,True,0.8482797496985383
5,,0.5,2,10,True,0.7984911639129515
5,,0.5,5,10,True,0.7984911639129515
5,,0.5,10,10,True,0.7984911639129515
