max_depth,max_features,min_samples_split,min_samples_leaf,bootstrap,avg_f1,std_f1,avg_fpr,std_fpr,avg_fnr,std_fnr
10.0,sqrt,10,5,False,0.8137584570830205,0.04159421248623319,0.029654790213535377,0.00418842010101723,0.20187821598688677,0.04791913861638512
10.0,sqrt,10,5,True,0.7697520370844906,0.06818135569476567,0.031008482128783883,0.00354802060021856,0.23891927482451636,0.0619820725729955
10.0,sqrt,10,10,False,0.7803653825556153,0.056005509630165415,0.030968348731694306,0.003940972441049621,0.23183505056017087,0.053793988181646525
10.0,sqrt,10,10,True,0.7308484229389651,0.06833896678028126,0.03396064873397662,0.005116998140757322,0.27306466928511913,0.059259644633461964
10.0,log2,2,1,False,0.6968402061876047,0.059197879429128394,0.04229252013475755,0.006463934800813882,0.3057591078693111,0.05114344279528125
10.0,log2,2,1,True,0.6661887619235612,0.04725887473667107,0.04395027859035481,0.004455217028438906,0.3357568290921805,0.03983443642716227
10.0,log2,2,2,False,0.7137449856358951,0.06493290953375681,0.04037537353481536,0.004111139073518865,0.290567761431074,0.060736594287787556
10.0,log2,2,2,True,0.6594626141685349,0.0662627400260264,0.043067338141311015,0.004159943498794058,0.34626216019998857,0.0567708117233377
10.0,log2,2,5,False,0.6689553429631651,0.05652634728425793,0.042418978710256385,0.0030678476146070257,0.3331346795026366,0.04723969511412013
10.0,log2,2,5,True,0.5937967283206347,0.0775376952583458,0.04719885044571223,0.0063373124387385545,0.3985432828040827,0.07189867876178854
10.0,log2,2,10,False,0.6582963664473961,0.0460452833642968,0.043072532729792994,0.004665905955479181,0.3415119213084458,0.03741152775311052
10.0,log2,2,10,True,0.621883384404807,0.07301672708802949,0.04543220158820828,0.006774388768901316,0.3773265740470041,0.05553544847101017
